0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.45865202,0.65514225,0.0,3.2874956,3.0312412,0.053610258,0.0,1.4118675,0.37688303,0.0,0.0,0.3199379,1.0190322,0.0,0.0,0.33703905
0.41872984,0.6150624,0.0,3.2543607,2.932145,0.07611638,0.0,1.3613498,0.35061547,0.0,0.0,0.22898692,1.0260588,0.0,0.0,0.26345652
0.4423139,0.66920364,0.0,3.2171993,2.957518,0.07088924,0.0,1.3300945,0.36410007,0.0,0.0,0.27231982,1.0312804,0.0,0.0,0.31952462
0.43722954,0.6634514,0.0,3.2129536,2.9455187,0.07414371,0.0,1.3257827,0.35959086,0.0,0.0,0.26062408,1.0323219,0.0,0.0,0.30863747
0.4321838,0.65778345,0.0,3.2086785,2.9335089,0.07738419,0.0,1.3215292,0.35502017,0.0,0.0,0.24901186,1.0333568,0.0,0.0,0.29776266
0.42713884,0.6521153,0.0,3.204403,2.9214988,0.080624826,0.0,1.3172755,0.35044953,0.0,0.0,0.23740013,1.0343922,0.0,0.0,0.28688744
0.41396803,0.63383794,0.0,3.171952,2.8655832,0.10255137,0.0,1.2708659,0.32327488,0.0,0.0,0.18368484,1.039247,0.0,0.0,0.25421795
0.4225628,0.6470109,0.0,3.1633456,2.8749526,0.101506084,0.0,1.2625782,0.32647726,0.0,0.0,0.19620843,1.0414069,0.0,0.0,0.27095857
0.4129563,0.6533454,0.0,3.1240504,2.8354878,0.11182542,0.0,1.2261251,0.31490758,0.0,0.0,0.17016536,1.0491698,0.0,0.0,0.25496426
0.42182666,0.70547855,0.0,3.1706684,2.9293697,0.06501242,0.0,1.319738,0.37576616,0.0,0.0,0.26991487,1.0332705,0.0,0.0,0.30605254
0.41486165,0.7172545,0.0,3.1775944,2.9376702,0.05471883,0.0,1.3407367,0.3887126,0.0,0.0,0.28342766,1.0262939,0.0,0.0,0.30654988
0.40789673,0.72903043,0.0,3.1845214,2.9459713,0.044425413,0.0,1.3617355,0.40165937,0.0,0.0,0.29694003,1.0193172,0.0,0.0,0.30704758
0.4009317,0.74080664,0.0,3.1914475,2.954272,0.03413154,0.0,1.382734,0.41460592,0.0,0.0,0.31045306,1.0123405,0.0,0.0,0.30754548
0.39804617,0.7251982,0.0,3.1620297,2.9112413,0.051187918,0.0,1.330944,0.39701995,0.0,0.0,0.27031758,1.0260041,0.0,0.0,0.29190764
0.3895069,0.69696283,0.0,3.1335356,2.8540707,0.06993506,0.0,1.2796915,0.37326002,0.0,0.0,0.21707317,1.0426195,0.0,0.0,0.25929797
0.38285553,0.7007787,0.0,3.1129007,2.8261702,0.07468962,0.0,1.2488173,0.3708697,0.0,0.0,0.19999376,1.0454237,0.0,0.0,0.25460878
0.37407953,0.6911742,0.0,3.0847795,2.7799249,0.09135149,0.0,1.2039258,0.35179064,0.0,0.0,0.163285,1.0514344,0.0,0.0,0.23799467
0.37284502,0.6962431,0.0,3.0805411,2.7799013,0.0910258,0.0,1.2025372,0.3537774,0.0,0.0,0.16426064,1.050447,0.0,0.0,0.23950925
0.37160996,0.7013117,0.0,3.0763028,2.7798772,0.090699896,0.0,1.2011482,0.35576466,0.0,0.0,0.16523646,1.0494597,0.0,0.0,0.24102399
0.3703752,0.70638067,0.0,3.0720649,2.7798536,0.09037422,0.0,1.1997596,0.35775152,0.0,0.0,0.16621223,1.0484724,0.0,0.0,0.24253875
0.38628325,0.72639483,0.0,3.0831523,2.8280826,0.07602153,0.0,1.2345283,0.37443733,0.0,0.0,0.20800512,1.0482602,0.0,0.0,0.2665178
0.39020103,0.748411,0.0,3.079183,2.8447635,0.07101746,0.0,1.2394902,0.38354528,0.0,0.0,0.22792417,1.041423,0.0,0.0,0.28523526
0.38376495,0.74458086,0.0,3.0530171,2.804465,0.0759839,0.0,1.1999063,0.37977898,0.0,0.0,0.20294575,1.0554112,0.0,0.0,0.2725116
0.3965649,0.7846,0.0,3.0563996,2.8465278,0.05777651,0.0,1.2293808,0.40227264,0.0,0.0,0.25575864,1.0508835,0.0,0.0,0.3078469
0.39447308,0.7913419,0.0,3.049335,2.8423991,0.05666624,0.0,1.2249596,0.40490136,0.0,0.0,0.25625512,1.0507469,0.0,0.0,0.3087533
0.3923814,0.7980838,0.0,3.0422702,2.83827,0.055556238,0.0,1.2205384,0.40753004,0.0,0.0,0.25675076,1.0506103,0.0,0.0,0.3096596
0.3902895,0.80482596,0.0,3.0352054,2.8341405,0.05444573,0.0,1.2161169,0.4101586,0.0,0.0,0.25724718,1.050474,0.0,0.0,0.31056595
0.37535712,0.7873869,0.0,3.014849,2.7823145,0.060872085,0.0,1.1794323,0.40417248,0.0,0.0,0.21886903,1.0652612,0.0,0.0,0.28234264
0.37761027,0.7861488,0.0,3.0083015,2.7833457,0.06901443,0.0,1.171019,0.39564025,0.0,0.0,0.21174262,1.0620239,0.0,0.0,0.28355485
0.38366738,0.7823907,0.0,3.0126994,2.7992415,0.072713144,0.0,1.1838838,0.3892568,0.0,0.0,0.21613915,1.0611463,0.0,0.0,0.28433362
0.3715982,0.75871813,0.0,3.0286639,2.794054,0.07370234,0.0,1.2073895,0.38443354,0.0,0.0,0.20049809,1.0600778,0.0,0.0,0.25608093
0.36930236,0.75982547,0.0,3.0265481,2.792906,0.0736436,0.0,1.2093849,0.38471103,0.0,0.0,0.19940838,1.0594693,0.0,0.0,0.25316927
0.36701852,0.7609303,0.0,3.0244396,2.7917228,0.07375674,0.0,1.2113624,0.38486826,0.0,0.0,0.19837897,1.0589845,0.0,0.0,0.25040263
0.36474082,0.7620345,0.0,3.0223324,2.7905226,0.07395079,0.0,1.2133311,0.38496885,0.0,0.0,0.19737662,1.0585576,0.0,0.0,0.24770553
0.35546833,0.7369071,0.0,3.0105999,2.7547479,0.090096846,0.0,1.1983259,0.3592589,0.0,0.0,0.16253528,1.0645083,0.0,0.0,0.21800226
0.35122305,0.7379664,0.0,2.9811761,2.7219157,0.10651378,0.0,1.1540896,0.34284657,0.0,0.0,0.13617507,1.0642331,0.0,0.0,0.21577364
0.36282247,0.7527318,0.0,2.9745145,2.741307,0.103775345,0.0,1.1522931,0.34797254,0.0,0.0,0.15161012,1.0644766,0.0,0.0,0.23326337
0.37346044,0.77993375,0.0,2.9756258,2.7749617,0.0915721,0.0,1.1633034,0.36849573,0.0,0.0,0.18375516,1.0609928,0.0,0.0,0.2610328
0.371645,0.7834633,0.0,2.9647958,2.7662723,0.09475568,0.0,1.1514783,0.36601552,0.0,0.0,0.17781183,1.0607926,0.0,0.0,0.26053688
0.36986366,0.78698575,0.0,2.953983,2.757488,0.098398656,0.0,1.1396055,0.3632132,0.0,0.0,0.17202699,1.0609223,0.0,0.0,0.26043
0.36808193,0.79050875,0.0,2.9431694,2.7487042,0.102041975,0.0,1.1277326,0.36041117,0.0,0.0,0.16624203,1.0610523,0.0,0.0,0.26032308
0.3728027,0.8015057,0.0,2.928077,2.745514,0.09966218,0.0,1.1153219,0.3636859,0.0,0.0,0.17118478,1.0674016,0.0,0.0,0.26717052
0.36550584,0.7819369,0.0,2.921911,2.724909,0.11351481,0.0,1.1118814,0.3429225,0.0,0.0,0.14515327,1.0679312,0.0,0.0,0.24338223
0.37088728,0.7856595,0.0,2.9181547,2.73119,0.11404312,0.0,1.1087512,0.3416406,0.0,0.0,0.14955893,1.0692973,0.0,0.0,0.24916254
0.39067307,0.80927444,0.0,2.9484098,2.7892785,0.086585425,0.0,1.1595529,0.37002978,0.0,0.0,0.2145349,1.080062,0.0,0.0,0.28121194
0.38265803,0.8049695,0.0,2.9408484,2.7753112,0.090343066,0.0,1.1530659,0.36697432,0.0,0.0,0.20027012,1.0782903,0.0,0.0,0.26974407
0.37464347,0.80066496,0.0,2.9332871,2.761344,0.09410061,0.0,1.1465789,0.36391857,0.0,0.0,0.18600439,1.0765194,0.0,0.0,0.258276
0.3672455,0.7977087,0.0,2.9252365,2.7471979,0.09764031,0.0,1.1410177,0.35988155,0.0,0.0,0.17307481,1.074647,0.0,0.0,0.24699856
0.3560424,0.7998795,0.0,2.8997104,2.7123432,0.105088934,0.0,1.113953,0.35421723,0.0,0.0,0.15090701,1.0768697,0.0,0.0,0.23528844
0.3700993,0.79895574,0.0,2.91156,2.7417457,0.102967754,0.0,1.131494,0.3517321,0.0,0.0,0.16808316,1.0788231,0.0,0.0,0.24491495
0.36987448,0.7954814,0.0,2.9004164,2.7295475,0.10738088,0.0,1.1215773,0.34405187,0.0,0.0,0.15845376,1.083704,0.0,0.0,0.23771669
0.3832515,0.8032902,0.0,2.9253006,2.776647,0.09795591,0.0,1.1588328,0.35421973,0.0,0.0,0.19341508,1.0830389,0.0,0.0,0.25683016
0.381244,0.8048068,0.0,2.9219222,2.7747998,0.098788254,0.0,1.1584513,0.35372964,0.0,0.0,0.19164512,1.0821525,0.0,0.0,0.25478083
0.37923616,0.80632335,0.0,2.9185424,2.772952,0.099620245,0.0,1.1580698,0.35324022,0.0,0.0,0.18987517,1.0812657,0.0,0.0,0.25273153
0.37722877,0.8078397,0.0,2.915164,2.7711048,0.10045238,0.0,1.1576886,0.35275012,0.0,0.0,0.18810534,1.0803794,0.0,0.0,0.25068223
0.35230255,0.79536647,0.0,2.8835855,2.7161167,0.112425745,0.0,1.1386958,0.3358468,0.0,0.0,0.14492536,1.0812209,0.0,0.0,0.20762242
0.35525736,0.77286816,0.0,2.8724785,2.6891928,0.13024421,0.0,1.1095841,0.31044412,0.0,0.0,0.11455932,1.0852749,0.0,0.0,0.19520845
0.3479877,0.7746257,0.0,2.8678074,2.6758678,0.13748808,0.0,1.0942537,0.308987,0.0,0.0,0.10162097,1.0756643,0.0,0.0,0.19668393
0.37592947,0.7940848,0.0,2.8873696,2.732673,0.12052262,0.0,1.1123964,0.3282038,0.0,0.0,0.15016061,1.082389,0.0,0.0,0.23792893
0.37897044,0.7886358,0.0,2.8966062,2.7379267,0.12104164,0.0,1.1142287,0.3277149,0.0,0.0,0.15021618,1.0805484,0.0,0.0,0.24092537
0.3820112,0.78318655,0.0,2.9058437,2.7431803,0.12156057,0.0,1.1160613,0.3272261,0.0,0.0,0.15027156,1.0787083,0.0,0.0,0.2439217
0.38511634,0.7776193,0.0,2.915331,2.7481751,0.12193236,0.0,1.1176653,0.32699287,0.0,0.0,0.15049136,1.0768787,0.0,0.0,0.24712428
0.39935562,0.78611207,0.0,2.9342618,2.77986,0.11535272,0.0,1.1260818,0.3385117,0.0,0.0,0.17585541,1.0744404,0.0,0.0,0.27515745
0.4607499,0.84005207,0.0,2.9841874,2.9050646,0.07374052,0.0,1.21034,0.3726213,0.0,0.0,0.31670767,1.0903693,0.0,0.0,0.36581945
0.45674384,0.8481867,0.0,3.0253632,2.9472296,0.05594854,0.0,1.2658349,0.39409187,0.0,0.0,0.34819624,1.0669445,0.0,0.0,0.37776917
0.4423272,0.8277067,0.0,3.037568,2.935318,0.049753822,0.0,1.2934684,0.3953067,0.0,0.0,0.33784604,1.0767119,0.0,0.0,0.34426993
0.43680245,0.8237158,0.0,3.0307684,2.9230978,0.054536864,0.0,1.283109,0.39177293,0.0,0.0,0.32400247,1.0757595,0.0,0.0,0.33650506
0.43127733,0.81972516,0.0,3.0239685,2.9108772,0.05931942,0.0,1.2727494,0.38823953,0.0,0.0,0.31015968,1.0748073,0.0,0.0,0.32874054
0.42554697,0.81632215,0.0,3.01685,2.898866,0.06392675,0.0,1.2627532,0.38524762,0.0,0.0,0.29641962,1.0732652,0.0,0.0,0.32090497
0.44700208,0.84010184,0.0,3.032648,2.945861,0.05413475,0.0,1.2838016,0.39587268,0.0,0.0,0.3414904,1.064684,0.0,0.0,0.3611192
0.4734318,0.87422776,0.0,3.1019437,3.0500572,0.011329653,0.0,1.3898029,0.43871692,0.0,0.0,0.4448869,1.0478551,0.0,0.0,0.41335073
0.47368854,0.82397604,0.0,3.170338,3.0734437,0.011404516,0.0,1.4291482,0.4350504,0.0,0.0,0.4353055,1.0356159,0.0,0.0,0.40207478
0.4990033,0.786785,0.0,3.2676928,3.1600525,0.008358648,0.0,1.5029086,0.43163043,0.0,0.0,0.46898353,1.007175,0.0,0.0,0.43055737
0.49833977,0.7846112,0.0,3.264158,3.1557271,0.009238379,0.0,1.5015284,0.42940417,0.0,0.0,0.4663185,1.011446,0.0,0.0,0.42615142
0.49767607,0.78243726,0.0,3.2606232,3.1514013,0.010118065,0.0,1.5001471,0.4271773,0.0,0.0,0.46365258,1.0157173,0.0,0.0,0.42174494
0.49701267,0.7802636,0.0,3.257088,3.1470757,0.010997754,0.0,1.4987667,0.42495042,0.0,0.0,0.46098712,1.0199881,0.0,0.0,0.4173385
0.4771608,0.7530165,0.0,3.2295737,3.0843773,0.02663407,0.0,1.4527557,0.40947255,0.0,0.0,0.40307838,1.0343363,0.0,0.0,0.3770883
0.50252384,0.7691201,0.0,3.261033,3.1501904,0.013251336,0.0,1.5043699,0.4168462,0.0,0.0,0.46096116,1.0297574,0.0,0.0,0.41237617
0.50929314,0.79108983,0.0,3.2767756,3.1905987,0.0009099245,0.0,1.5426625,0.43044072,0.0,0.0,0.49887946,1.0171692,0.0,0.0,0.43288204
0.52207744,0.7939655,0.0,3.3032691,3.2203732,0.0,0.0,1.5520748,0.43849087,0.0,0.0,0.5185218,1.0038689,0.0,0.0,0.46039808
0.5148308,0.7816027,0.0,3.3052642,3.2097712,0.0008200966,0.0,1.5510567,0.43376452,0.0,0.0,0.5028375,1.0035409,0.0,0.0,0.4463219
0.5075843,0.76924026,0.0,3.30726,3.1991696,0.0050012805,0.0,1.5500393,0.4290385,0.0,0.0,0.4871543,1.0032128,0.0,0.0,0.4322453
0.5003371,0.7568773,0.0,3.309254,3.1885674,0.009182142,0.0,1.549022,0.42431298,0.0,0.0,0.47147068,1.0028846,0.0,0.0,0.4181689
0.4865538,0.72546744,0.0,3.3078609,3.1526022,0.019287324,0.0,1.5306187,0.41327778,0.0,0.0,0.43007013,1.0098106,0.0,0.0,0.3861383
0.49375427,0.7126895,0.0,3.2983584,3.1447835,0.033542186,0.0,1.5074743,0.395829,0.0,0.0,0.41245636,1.014386,0.0,0.0,0.38471544
0.5202015,0.75285167,0.0,3.3177662,3.208369,0.010543309,0.0,1.5493169,0.41806397,0.0,0.0,0.48576373,1.0104332,0.0,0.0,0.4355022
0.53739923,0.7721173,0.0,3.3713112,3.2844756,0.0,0.0,1.6303595,0.44505224,0.0,0.0,0.5572869,0.9977545,0.0,0.0,0.46880624
0.5298923,0.75973207,0.0,3.36683,3.2667537,0.0,0.0,1.6220473,0.43886328,0.0,0.0,0.5382027,1.0015898,0.0,0.0,0.45260915
0.5223853,0.7473465,0.0,3.3623493,3.249032,0.0,0.0,1.6137353,0.43267456,0.0,0.0,0.51911825,1.0054249,0.0,0.0,0.43641195
0.51462823,0.73514915,0.0,3.3577492,3.2314646,0.0,0.0,1.6054994,0.4266931,0.0,0.0,0.4999359,1.0089746,0.0,0.0,0.4202461
0.5154947,0.73030937,0.0,3.3732677,3.2476282,0.0,0.0,1.6350746,0.42925587,0.0,0.0,0.51253706,1.0113336,0.0,0.0,0.41558886
0.52697897,0.6927122,0.0,3.499414,3.349873,0.0,0.0,1.7659267,0.45320162,0.0,0.0,0.56794274,0.9824891,0.0,0.0,0.42840883
0.5162831,0.6603872,0.0,3.5008168,3.3225372,0.0,0.0,1.736968,0.43760484,0.0,0.0,0.5193808,0.97432446,0.0,0.0,0.4073551
0.517239,0.6534311,0.0,3.5082498,3.3269908,0.0,0.0,1.7377982,0.43380824,0.0,0.0,0.5146418,0.9692403,0.0,0.0,0.40789175
0.5177129,0.65945464,0.0,3.5046046,3.3263123,0.0,0.0,1.7340927,0.4359992,0.0,0.0,0.51763517,0.96890205,0.0,0.0,0.41209093
0.5181871,0.66547763,0.0,3.500959,3.3256326,0.0,0.0,1.7303873,0.4381904,0.0,0.0,0.52062875,0.9685637,0.0,0.0,0.41629055
0.5186614,0.6715011,0.0,3.4973135,3.324954,0.0,0.0,1.7266814,0.4403813,0.0,0.0,0.52362204,0.96822566,0.0,0.0,0.42049024
0.5105138,0.6800463,0.0,3.4385653,3.2773526,0.0,0.0,1.6895391,0.42850053,0.0,0.0,0.50116646,0.99783516,0.0,0.0,0.39448422
0.49235797,0.70606995,0.0,3.366156,3.2143724,0.0,0.0,1.6349825,0.42420316,0.0,0.0,0.47290838,1.0158119,0.0,0.0,0.37212148
0.46788952,0.71743894,0.0,3.2937567,3.145359,0.017576678,0.0,1.5744745,0.40701434,0.0,0.0,0.42195022,1.0251092,0.0,0.0,0.33784324
0.3433583,0.708018,0.0,2.9027116,2.6757097,0.13917415,0.0,1.1618567,0.2761939,0.0,0.0,0.076418675,1.0990473,0.0,0.0,0.13574082
0.34024352,0.70484877,0.0,2.8921425,2.656342,0.14549412,0.0,1.1407847,0.26930425,0.0,0.0,0.061681557,1.0989417,0.0,0.0,0.13421905
0.3371285,0.7016795,0.0,2.8815734,2.636974,0.15181395,0.0,1.1197126,0.2624146,0.0,0.0,0.04694468,1.0988362,0.0,0.0,0.13269737
0.3342589,0.6987853,0.0,2.8704576,2.617854,0.1582551,0.0,1.0999576,0.2547762,0.0,0.0,0.03282911,1.0986917,0.0,0.0,0.13044015
0.34993073,0.69140327,0.0,2.8572373,2.60294,0.16708453,0.0,1.0621576,0.24011865,0.0,0.0,0.02332884,1.1066567,0.0,0.0,0.14118303
0.34176356,0.705464,0.0,2.824301,2.5766761,0.17518546,0.0,1.0363162,0.23508993,0.0,0.0,0.0103350505,1.1057212,0.0,0.0,0.13757578
0.371504,0.7296456,0.0,2.8413796,2.6419897,0.16728207,0.0,1.0436891,0.25514537,0.0,0.0,0.054144923,1.0951188,0.0,0.0,0.18246816
0.37361172,0.7280665,0.0,2.8468235,2.647325,0.16635208,0.0,1.0465596,0.25657085,0.0,0.0,0.056478407,1.0942868,0.0,0.0,0.18487002
0.37571916,0.72648656,0.0,2.8522682,2.6526606,0.16542223,0.0,1.0494305,0.2579968,0.0,0.0,0.058812216,1.0934551,0.0,0.0,0.187272
0.37782672,0.724907,0.0,2.8577116,2.6579952,0.16449238,0.0,1.0523002,0.25942248,0.0,0.0,0.061145123,1.092623,0.0,0.0,0.18967387
0.37994555,0.72332513,0.0,2.8631616,2.6632996,0.16371451,0.0,1.0551554,0.26074165,0.0,0.0,0.063531086,1.0919002,0.0,0.0,0.19220464
0.38207543,0.7217413,0.0,2.868617,2.6685722,0.16308998,0.0,1.0579945,0.26195306,0.0,0.0,0.065969616,1.0912877,0.0,0.0,0.19486484
0.36344478,0.7159982,0.0,2.8617365,2.6412048,0.16615246,0.0,1.0584229,0.25716242,0.0,0.0,0.045986608,1.0884061,0.0,0.0,0.17458713
0.37879512,0.7105514,0.0,2.9147346,2.6995273,0.15430519,0.0,1.0954753,0.27830815,0.0,0.0,0.07515447,1.0747095,0.0,0.0,0.19852746
0.35689002,0.7171985,0.0,2.9060602,2.6824236,0.15648644,0.0,1.1017692,0.28071514,0.0,0.0,0.0632964,1.0654931,0.0,0.0,0.18409961
0.34894273,0.7182314,0.0,2.891622,2.6618223,0.16031647,0.0,1.0910147,0.27571028,0.0,0.0,0.051574733,1.0672848,0.0,0.0,0.17533627
0.3409954,0.71926457,0.0,2.877184,2.641221,0.16414666,0.0,1.08026,0.27070528,0.0,0.0,0.03985311,1.0690763,0.0,0.0,0.16657282
0.3330479,0.7202977,0.0,2.862745,2.6206195,0.16797675,0.0,1.0695053,0.26570037,0.0,0.0,0.028131455,1.0708679,0.0,0.0,0.15780918
0.34394473,0.7235963,0.0,2.8664079,2.6346116,0.17028397,0.0,1.0606469,0.2661798,0.0,0.0,0.034737475,1.0656538,0.0,0.0,0.17400256
0.35745206,0.72889584,0.0,2.8567858,2.6441975,0.17544447,0.0,1.0452675,0.2593254,0.0,0.0,0.039408576,1.065853,0.0,0.0,0.18773413
0.37106144,0.7307183,0.0,2.8669932,2.6686962,0.17545418,0.0,1.0464834,0.26107875,0.0,0.0,0.0508162,1.060313,0.0,0.0,0.20424752
0.35154226,0.71964866,0.0,2.8020668,2.6102393,0.16493718,0.0,1.0458064,0.26298922,0.0,0.0,0.05303254,1.0439404,0.0,0.0,0.18540737
0.3577624,0.73312676,0.0,2.8099043,2.6298614,0.1656914,0.0,1.0483139,0.2643209,0.0,0.0,0.059780065,1.0533578,0.0,0.0,0.18965898
0.3639823,0.74660426,0.0,2.8177423,2.649483,0.16644567,0.0,1.0508214,0.26565322,0.0,0.0,0.06652716,1.0627748,0.0,0.0,0.19391076
0.37020242,0.7600825,0.0,2.82558,2.6691046,0.16720028,0.0,1.0533285,0.26698485,0.0,0.0,0.07327476,1.0721922,0.0,0.0,0.19816281
0.3761579,0.7736299,0.0,2.8335133,2.6884158,0.16906314,0.0,1.055919,0.2674673,0.0,0.0,0.079982184,1.0828296,0.0,0.0,0.2032604
0.36384794,0.76031893,0.0,2.804152,2.6490872,0.17002058,0.0,1.043597,0.26160625,0.0,0.0,0.06354585,1.074209,0.0,0.0,0.19014144
0.36288863,0.7750616,0.0,2.7936525,2.6411266,0.17547819,0.0,1.0253844,0.25988734,0.0,0.0,0.052113827,1.0956897,0.0,0.0,0.18507814
0.3611624,0.77959925,0.0,2.7893052,2.640236,0.17947139,0.0,1.0242975,0.25478536,0.0,0.0,0.046696525,1.1062112,0.0,0.0,0.1781654
0.36110586,0.78466517,0.0,2.7861564,2.6411533,0.17848875,0.0,1.0233623,0.25756228,0.0,0.0,0.049678795,1.106604,0.0,0.0,0.17995818
0.36104953,0.7897316,0.0,2.7830079,2.642072,0.17750633,0.0,1.022428,0.26033932,0.0,0.0,0.052660994,1.1069968,0.0,0.0,0.1817512
0.36099303,0.79479766,0.0,2.779859,2.6429899,0.17652348,0.0,1.0214936,0.26311648,0.0,0.0,0.05564362,1.1073899,0.0,0.0,0.1835443
0.37004995,0.80315685,0.0,2.78073,2.6606998,0.1771429,0.0,1.0237824,0.26263288,0.0,0.0,0.0706521,1.1036625,0.0,0.0,0.19586724
0.3471659,0.7743663,0.0,2.7275095,2.5852304,0.17165351,0.0,1.0074462,0.25895143,0.0,0.0,0.048494074,1.0851936,0.0,0.0,0.17351185
0.34333187,0.7900949,0.0,2.7439058,2.6005547,0.17407227,0.0,1.0155858,0.26307896,0.0,0.0,0.042937864,1.109308,0.0,0.0,0.1643677
0.3372358,0.74417126,0.0,2.7049973,2.5502667,0.16400972,0.0,1.0148706,0.25712374,0.0,0.0,0.049326066,1.056926,0.0,0.0,0.16624841
0.33520064,0.737212,0.0,2.6941285,2.5368178,0.16345085,0.0,1.01054,0.25536317,0.0,0.0,0.04745324,1.0499835,0.0,0.0,0.16518211
0.3331653,0.73025274,0.0,2.6832602,2.5233686,0.16289227,0.0,1.006209,0.2536024,0.0,0.0,0.045580342,1.0430412,0.0,0.0,0.16411544
0.33113012,0.72329324,0.0,2.6723917,2.50992,0.1623336,0.0,1.0018783,0.25184175,0.0,0.0,0.043707564,1.0360985,0.0,0.0,0.16304904
0.34237716,0.7302669,0.0,2.678678,2.5279775,0.16413555,0.0,0.99878824,0.24990493,0.0,0.0,0.053128976,1.0377704,0.0,0.0,0.17391878
0.33022788,0.6861592,0.0,2.641456,2.463347,0.16499135,0.0,0.98721004,0.23044139,0.0,0.0,0.030001655,1.023557,0.0,0.0,0.15153569
0.32591155,0.6860082,0.0,2.6313825,2.4601347,0.1559137,0.0,0.9987389,0.24186656,0.0,0.0,0.04593146,1.0070564,0.0,0.0,0.15549292
0.29434386,0.6552798,0.0,2.5968568,2.4026775,0.13851823,0.0,1.0225029,0.25602478,0.0,0.0,0.045137096,0.9752302,0.0,0.0,0.13256088
0.3004478,0.66015434,0.0,2.6025763,2.4142725,0.14009638,0.0,1.0209498,0.25492552,0.0,0.0,0.049200933,0.97739106,0.0,0.0,0.13831463
0.30670714,0.66487306,0.0,2.6083014,2.4259124,0.14163946,0.0,1.0192537,0.25381294,0.0,0.0,0.053352196,0.9796093,0.0,0.0,0.14417149
0.31296617,0.6695916,0.0,2.6140268,2.4375515,0.14318272,0.0,1.0175573,0.2527004,0.0,0.0,0.0575037,0.9818273,0.0,0.0,0.15002842
0.3192251,0.6743099,0.0,2.6197517,2.4491909,0.14472581,0.0,1.0158616,0.251588,0.0,0.0,0.061655547,0.98404485,0.0,0.0,0.15588541
0.31730846,0.6603966,0.0,2.615574,2.435265,0.14526163,0.0,1.0110147,0.24904034,0.0,0.0,0.056994695,0.9707485,0.0,0.0,0.15721512
0.3004688,0.6367699,0.0,2.591604,2.3941388,0.13856368,0.0,1.0162781,0.25100803,0.0,0.0,0.050183367,0.95112157,0.0,0.0,0.14361726
0.30187073,0.6394312,0.0,2.5801587,2.3858786,0.14133424,0.0,1.0026948,0.2487387,0.0,0.0,0.047410123,0.9504691,0.0,0.0,0.1471913
0.3021496,0.6371143,0.0,2.588439,2.3904836,0.13983873,0.0,1.0079486,0.25095397,0.0,0.0,0.04925518,0.9492438,0.0,0.0,0.14783464
0.3024283,0.63479716,0.0,2.5967183,2.3950884,0.1383436,0.0,1.0132023,0.25316918,0.0,0.0,0.05110042,0.9480183,0.0,0.0,0.14847805
0.3027065,0.63248026,0.0,2.6049979,2.3996935,0.13684833,0.0,1.0184562,0.25538456,0.0,0.0,0.052945524,0.9467931,0.0,0.0,0.14912152
0.30214682,0.64801306,0.0,2.5981827,2.405196,0.13705751,0.0,1.0160354,0.25912946,0.0,0.0,0.055589203,0.9528346,0.0,0.0,0.1501651
0.31652978,0.7190032,0.0,2.6874661,2.5362809,0.12918977,0.0,1.076897,0.29456168,0.0,0.0,0.10089302,0.98566186,0.0,0.0,0.17332576
0.3289781,0.7265686,0.0,2.6734233,2.5449822,0.12660725,0.0,1.0771471,0.28930745,0.0,0.0,0.12151483,0.98718417,0.0,0.0,0.18452795
0.35681963,0.7437666,0.0,2.7040021,2.5889695,0.15011638,0.0,1.0499866,0.2671218,0.0,0.0,0.11291726,1.0171231,0.0,0.0,0.202995
0.35852483,0.753705,0.0,2.7201288,2.606854,0.14964908,0.0,1.0572613,0.2713959,0.0,0.0,0.11580157,1.0260806,0.0,0.0,0.20428751
0.36025912,0.76366955,0.0,2.736257,2.6246884,0.1490546,0.0,1.064524,0.27572715,0.0,0.0,0.1188058,1.0350939,0.0,0.0,0.20565198
0.36199313,0.7736336,0.0,2.7523859,2.6425238,0.14846049,0.0,1.0717868,0.28005847,0.0,0.0,0.12181025,1.0441076,0.0,0.0,0.20701686
0.37063652,0.7720912,0.0,2.7557292,2.6482012,0.1533368,0.0,1.0655951,0.2717732,0.0,0.0,0.12147175,1.0509686,0.0,0.0,0.21029225
0.3692605,0.77701825,0.0,2.733955,2.6386437,0.15662597,0.0,1.0633856,0.26356843,0.0,0.0,0.12009165,1.0594386,0.0,0.0,0.20070694
0.37123442,0.7879632,0.0,2.728649,2.629784,0.1701003,0.0,1.0269407,0.253408,0.0,0.0,0.09285573,1.0799508,0.0,0.0,0.19782722
0.37539113,0.80834454,0.0,2.7077436,2.6326976,0.17346488,0.0,1.0149208,0.25405064,0.0,0.0,0.10330613,1.0832189,0.0,0.0,0.20955291
0.38189015,0.81331867,0.0,2.7148743,2.6471004,0.17274763,0.0,1.0189509,0.25477672,0.0,0.0,0.11374437,1.0850532,0.0,0.0,0.21822812
0.3880486,0.8188206,0.0,2.7222745,2.660671,0.17029978,0.0,1.0237267,0.25652522,0.0,0.0,0.12539634,1.086973,0.0,0.0,0.22661953
0.39436054,0.82449275,0.0,2.7293365,2.6743896,0.16795304,0.0,1.0293165,0.2577918,0.0,0.0,0.13744287,1.0888876,0.0,0.0,0.23457655
0.37857544,0.81418824,0.0,2.718756,2.6501784,0.16373718,0.0,1.0303917,0.26569965,0.0,0.0,0.12379891,1.0774451,0.0,0.0,0.22201249
